crew_id,name,job,tmdbId
1474298,Loïc Bouchet,Producer,343304
1474299,Thibaut Camurat,Producer,343304
1201756,Dan Forrer,Director,217129
1034447,Shoojit Sircar,Producer,415358
1069553,Aniruddha Roy Chowdhury,Director,415358
1677477,Rashmi Sharma,Producer,415358
23582,Reinier van Brummelen,Director,434711
1737808,Erik Lieshout,Director,434711
1737809,Arno Hagers,Director,434711
1882134,Koert Davidse,Producer,434711
1882135,Marc Thelosen,Producer,434711
929363,Vimukthi Jayasundara,Director,83221
1128102,Michael Fiore,Director,407588
1184875,Adilkhan Yerzhanov,Director,272264
1496466,Omar Regan,Director,343018
1144099,Brittany Goodwin,Director,161683
1758588,Chenchonnee Soonthornsaratul,Producer,292625
225153,Vanridee Pongsittisak,Producer,292625
1354337,Suvimon Techasupinun,Producer,292625
932762,Jung Sung-il,Director,85959
1267666,Tanwarin Sukkhapisit,Director,427680
1267666,Tanwarin Sukkhapisit,Producer,427680
1758549,Sirinapa Boonserd,Producer,427680
240283,Leste Chen,Producer,57005
1760587,Patrick Mao Huang,Producer,57005
1752111,Rachyd Kusolkulsiri,Director,388907
1752111,Rachyd Kusolkulsiri,Producer,388907
61686,Scott Reed,Producer,337844
1243437,Ron Singer,Producer,337844
1549377,Shouko Nakamura,Director,372754
1339312,Nithiwat Tharathorn,Director,280913
1538843,Polly Staniford,Producer,363126
1093036,Roland Vranik,Director,436279
14386,Beyoncé Knowles,Director,394269
206623,Kahlil Joseph,Director,394269
1614960,Keenan Flynn,Producer,394269
1614961,Jonathan Lia,Producer,394269
235946,Tony Stone,Director,384289
235946,Tony Stone,Producer,384289
1446239,Melissa Auf der Maur,Producer,384289
1652515,Jake Perlin,Producer,384289
1676616,Andrew Adair,Producer,384289
1467577,Benoit Roland,Producer,363007
1552395,Antoine Cuypers,Director,363007
1576802,Bernard Michaux,Producer,363007
1570418,Ondrej Hudecek,Director,380282
1354646,Afia Nathaniel,Director,287594
1354646,Afia Nathaniel,Producer,287594
1795770,Muhammad Khalid Ali,Producer,287594
1478011,Jake Witzenfeld,Director,344900
1284777,Luana Lobo,Producer,397093
145619,Ritu Sarin,Director,362092
145620,Tenzing Sonam,Director,362092
1584424,María José Cuevas,Director,385114
1584424,María José Cuevas,Producer,385114
67355,Heather Rae,Director,33712
1490243,Elyse Katz,Producer,33712
1428024,Kunle Afolayan,Director,325803
1428024,Kunle Afolayan,Producer,325803
7324,Pan Nalin,Producer,211086
1462552,Raphaël Berdugo,Producer,211086
1462554,Gaurav Dhingra,Producer,211086
1462555,Virginie Lacombe,Producer,211086
1586194,Jenny Gage,Director,385761
1612661,Tom Betterton,Producer,385761
1400485,Christie Colliopoulos,Producer,385761
1586194,Jenny Gage,Producer,385761
1800385,Jennifer Ollman,Producer,385761
6432,Sean Gullette,Director,201752
6432,Sean Gullette,Producer,201752
992079,Audrey Rosenberg,Producer,201752
1161656,Deidre Schoo,Director,174371
1681748,Roxy Shih,Director,416688
1160570,Vatroslav Mimica,Director,178222
1300476,Dave Jackson,Director,364379
1300476,Dave Jackson,Producer,364379
1523855,Matthew C. Vaughan,Producer,364379
1523861,Harley Hoshi,Producer,364379
937113,James Bickert,Director,89403
1358430,Dusty Booze,Producer,89403
937114,Jett Bryant,Producer,89403
1358421,Johnny Collins,Producer,89403
1358427,Jonathan Hilton,Producer,89403
1358432,Nick Hood,Producer,89403
938665,Olivia LaCroix,Producer,89403
1358433,Bryan G. Malone,Producer,89403
1358434,Michelle McCall,Producer,89403
1226842,Lisa Williams,Producer,89403
1138977,Benjamin Cooper,Director,388410
1138977,Benjamin Cooper,Producer,388410
1493848,Adrian Salpeter,Producer,359245
1304605,MinGyeong Kim,Producer,259129
118680,Lee Cheol-ha,Director,37840
118684,Jae-Young Jeon,Producer,37840
1600905,Jo Kyu-Jang,Director,376252
125939,Riki Okamura,Director,41261
1778014,Hideki Hoshino,Producer,83944
1130942,Michio Koshikawa,Producer,83944
1778016,Hirotaka Maeda,Producer,83944
1118433,Tatsushi Ohmori,Director,129237
224663,Junji Sakamoto,Director,108523
1634158,Eiji Watanabe,Producer,51549
128701,Miyoshi Kikuchi,Producer,38013
80765,Kenjirô Nishi,Producer,320453
1301836,Osamu Minorikawa,Director,320453
1446268,Yasumasa Osada,Producer,320453
1185185,Hiroaki Saito,Producer,202885
1185186,Yasushi Yamazaki,Producer,202885
71617,Alain Monne,Director,52628
124835,David Kittredge,Director,40854
124836,Sean Abley,Producer,40854
149495,Marti Noxon,Director,401104
59410,Bob Odenkirk,Producer,346650
1191481,M. Elizabeth Hughes,Producer,346650
1757536,Marc Provissiero,Producer,346650
109259,Karen Lewis,Producer,430158
1211823,Sally Wainwright,Director,430158
1744811,Liu Jian,Director,437220
1782708,Yang Cheng,Producer,437220
1744811,Liu Jian,Producer,437220
1782717,Lynne Wang,Producer,437220
1072084,Shannon Amos,Producer,19349
1364419,Petrus Cariry,Director,377362
1577288,Anne Hamilton,Director,381064
1577288,Anne Hamilton,Producer,381064
1872080,Kishori Rajan,Producer,381064
1276281,Marcel Gisler,Director,29457
1276284,Pierre-Alain Schatzmann,Producer,29457
1196004,Ronnie Khalil,Director,137528
1196006,Monroe Mann,Director,137528
1737690,Jorge Valdés-Iga,Director,137528
1196006,Monroe Mann,Producer,137528
1196004,Ronnie Khalil,Producer,137528
1088231,Alan Holly,Director,307696
114888,Colin Dench,Director,439107
1057095,Craig Boreham,Director,398541
1166049,Jacques Zajdermann,Producer,182937
1734267,Curt Wiser,Director,429838
1503532,Sarah Rotella,Director,357424
1562271,Rebecca Swift,Producer,357424
1034587,Alan Ravenscroft,Director,289960
1034587,Alan Ravenscroft,Producer,289960
116789,Parvez Sharma,Director,336972
32965,Tanja Ziegler,Producer,379019
1780116,Yoko Higuchi-Zitzmann,Producer,379019
1449623,Fred Grivois,Director,334307
4635,Mirjana Karanović,Director,371459
1108834,Snežana Penev,Producer,371459
23357,Johannes Schaaf,Director,257831
36964,Heinz Angermeyer,Producer,257831
591273,Krzysztof Zanussi,Producer,432799
1731435,Janusz Wąchała,Producer,432799
1729570,Manon Ardisson,Producer,428493
1729571,Jack Tarling,Producer,428493
579291,Cécile Vacheret,Producer,436339
588808,Teresa Villaverde,Producer,436339
1192859,Jamey Durham,Director,186592
1126812,Larry Osborne,Director,147939
1127742,James K. Parker,Producer,147939
1849042,Oana Iancu,Producer,429732
562717,Rezo Gigineishvili,Director,437623
1850323,Mikhail Finogenov,Producer,437623
1850324,Mikhail Finogenov,Producer,437623
1850325,Vladimer Katcharava,Producer,437623
1850326,Tamara Tatishvili,Producer,437623
1611353,Matt Smith,Producer,362409
37860,Franz Antel,Director,24140
222363,Alex Lipschultz,Producer,371447
1802191,Johnny Mac,Producer,371447
1458724,Dave Hansen,Producer,371447
56477,Michael Schaack,Producer,9551
57920,Thomas Walker,Producer,9551
1732311,Katie Karas,Producer,432883
72834,Sophie Reine,Director,415032
1510121,Leyla Bouzid,Director,356381
1576728,Imed Marzouk,Producer,356381
1487485,Anthony Rey,Producer,356381
1576729,Sandra da Fonseca,Producer,356381
24471,Charles Nemes,Director,190824
1029811,Stuart Schulberg,Director,102032
1799082,Vladimir Besedin,Director,438597
81907,Tim Brown,Director,17469
935850,Christopher Reynolds,Director,83363
1311031,Svyatoslav Podgayevskiy,Director,358962
1702180,Chris von Hoffmann,Director,423246
1702180,Chris von Hoffmann,Producer,423246
1507651,Owen Egerton,Director,359029
1305820,Catalina Aguilar Mastretta,Director,431093
1819548,Jose Nacif,Producer,431093
937769,Jonás Trueba,Director,410970
1176454,Daniel Noah,Director,196359
1547646,Garrett Kelleher,Producer,196359
177475,Matt Besser,Director,380058
1558488,Julien Gomez,Producer,380058
1569818,Todd Bieber,Producer,380058
1569816,Scott Moran,Director,380057
1155986,Samuel Brownfield,Director,388624
1708737,Scott Randolph,Producer,388624
1599249,Kevin Romeo,Director,390837
216027,John L. Spencer,Director,390991
1123616,Gary Gulman,Director,396109
1508120,Valerie Bishop,Producer,399938
1616614,Mickey Blaine,Director,399932
1698848,Steve Longi,Director,422559
1166744,Frank Ishizaki,Director,422551
550932,Brian Hennigan,Director,415725
1474799,Michael J. Epstein,Producer,415725
1357853,Justin Kreutzmann,Director,418992
1827779,Shannon Hartman,Producer,429779
1218724,Liz Patrick,Director,422878
1242843,Page Hurwitz,Producer,422878
1721357,Mark Altman,Director,429788
1409705,Elijah Dylan Costa,Director,429792
1716273,Kevin Flynn,Director,428355
230421,Léa Fehner,Director,378446
1141766,Dash Shaw,Director,410661
1141766,Dash Shaw,Producer,410661
1350674,Iván Dariel Ortiz,Director,285685
193503,John Lawrence,Director,87719
1615888,Yasushi Kawamura,Director,396263
1758,Eugen Schüfftan,Producer,32945
121200,Jack M. Warner,Producer,38751
222582,Riley Thomson,Director,67592
1134627,Nagaoka Hisaaki,Director,296557
1278184,Boo Ji-yeong,Director,287647
985330,Ernst Gossner,Director,259171
985330,Ernst Gossner,Producer,259171
1076826,Christian Bonke,Director,122959
1076827,Andreas Koefoed,Director,122959
1668749,Pierpaolo Verga,Producer,408438
1280364,Sean Hanish,Director,348611
1120874,Eric Weber,Director,244117
1120874,Eric Weber,Producer,244117
1447241,Sean Devaney,Director,244117
1539389,Josh Sugarman,Producer,244117
1539390,David Vendette,Producer,244117
1613647,Marcie Hume,Director,395531
1613648,Christoph Baaden,Director,395531
1187221,Paz Fábrega,Director,332491
31373,Michael Raso,Producer,357106
98967,William Hellfire,Director,357106
592534,Chalerm Wongpim,Director,14818
126795,Bhandit Thongdee,Director,41536
230528,Shigeru Okada,Producer,99099
1010158,Kôyû Ohara,Director,140530
548478,Isao Hayashi,Producer,140530
130291,Yûji Tajiri,Director,44124
130294,Daisuke Asakura,Producer,44124
130295,Mitsuru Fukudawara	,Producer,44124
130296,Kyoichi Masuko,Producer,44124
130297,Kazuto Morita,Producer,44124
80902,Masatake Kondo,Producer,16851
80903,Tatsuya Kunimatsu,Producer,16851
240846,Deagol Brothers,Director,51122
140248,Steve Barnett,Producer,393765
1608421,Ben Smallbone,Director,393765
1608435,Joel Bunkowske,Producer,393765
1752217,Gil Cunha,Director,440047
1521130,Andrew Steggall,Director,361475
1620303,Cora Palfrey,Producer,361475
1620304,Guillaume Tobo,Producer,361475
1621675,Kerstin Karlhuber,Director,397992
1513531,Brian O'Donnell,Director,361018
1513531,Brian O'Donnell,Producer,361018
1513532,Sasha King,Director,361018
1513532,Sasha King,Producer,361018
1318872,Lee Yong-Seung,Director,244046
1145473,Hugo Santiago,Director,163924
209932,Barak Goodman,Director,433056
209932,Barak Goodman,Producer,433056
1222382,Mark Samels,Producer,433056
1177898,David Rosler,Producer,414910
1503547,Dominic Haxton,Director,414910
57609,Yuen Wah,Director,172972
940641,Taylor Wong,Director,172972
1713205,Alicja Jasina,Director,427409
1625845,Jan Saska,Director,399219
1755721,Alexandre Arpentinier,Director,441043
1755722,Mathieu Blanchys,Director,441043
1755724,Lola Grand,Director,441043
1755725,Tristan Lamarca,Director,441043
1755726,Thomas Lemaille,Director,441043
1755735,Jean-Charles Lusseau,Director,441043
543590,Takahiro Imamura,Director,109080
1028312,Hidehito Ueda,Director,114370
1028316,Toshiki Hirano,Director,114372
237072,Kobun Shizuno,Director,114371
1258025,Robert H. Gardner,Director,293570
1060543,Kouzou Morishita,Director,83090
1067609,Masayuki Akehi,Director,83088
1713233,Kristóf Deák,Director,427416
1282432,Aske Bang,Director,433583
1459948,Juanjo Giménez Peña,Director,398395
1402247,Selim Azzazi,Director,427413
214108,Gary Owen,Producer,319971
1464110,Kevin Salter,Producer,322785
71303,Steve Haberman,Producer,322785
67674,Rudy De Luca,Producer,322785
1451695,Charlie Fonville,Director,323688
1250542,Kyle Ambrose,Producer,429803
1250543,Delon Bakker,Producer,429803
1508513,Rachele Benloulou-Dubin,Producer,340785
1508119,Philip Cottone,Producer,359244
1257939,Emily Cohen,Producer,361750
1248267,Anthony Caveney,Producer,369796
1545256,Whitney Berry,Producer,371347
556152,Sharon Everitt Polito,Producer,374174
1288893,Tyler A. Hawes,Producer,179105
114493,John Bravakis,Producer,297482
1555797,Lana Gomez,Producer,297482
185674,Chris Mazzilli,Producer,297482
91623,Sean Grundy,Director,24440
1321992,Katie Lander,Producer,59060
1256012,David G. Hillier,Director,59060
301901,Robert Krakower,Director,40120
567584,Larysa Fenyn,Director,17695
1056708,Roberto Fiesco,Director,400001
1446763,Ernesto Martínez Arévalo,Producer,400001
1265690,Iliana Reyes,Producer,400001
1211779,Damien Macé,Director,375355
1211781,Alexis Wajsbrot,Director,375355
1303596,Ville Salminen,Director,439263
222552,Taavi Kassila,Director,442752
1018336,Nathan Morlando,Director,393732
89781,William Woods,Producer,393732
1713355,Christopher Cannucciari,Director,427451
1713355,Christopher Cannucciari,Producer,427451
89456,Roy T. Wood,Director,22817
233417,Peter Nicholson,Director,360328
1763905,Thomas Torrey,Director,443007
1763906,Justin Moretto,Producer,443007
564300,Federico Veiroj,Director,351097
1480225,Benjamin Ree,Director,390409
1441200,Scott Freiman,Director,442491
123200,Clifton Ko Chi-Sum,Director,47291
1188970,Henry Cora,Director,173577
1074571,Ángel Amigo,Producer,110001
1572118,Kris Avedisian,Director,381009
1134196,Erwin van den Eshof,Director,90231
1150816,Martijn Smits,Director,90231
45346,Ted Prior,Producer,28602
45343,David A. Prior,Producer,28602
101266,Bill Ferrell,Producer,28602
1327039,Mike Dudko,Director,434661
99005,Bill Zebub,Director,86658
1563833,Elite Zexer,Director,371463
1661862,William Oldroyd,Director,410117
1763564,Ed Rubin,Producer,354285
1631570,Timo von Gunten,Director,403252
38446,Christian Faure,Director,4369
1500930,Nitzan Giladi,Director,356401
1500930,Nitzan Giladi,Producer,356401
25540,Sandra Oh,Producer,403114
1561511,Ann Marie Fleming,Director,403114
1561511,Ann Marie Fleming,Producer,403114
1709464,Christopher Radcliff,Director,246252
190873,Jessica Hobbs,Director,371504
1700496,Daphne Matziaraki,Director,422960
1700496,Daphne Matziaraki,Producer,422960
72036,Susan Johnson,Director,317560
1722317,Filippo Capuzzi Lapietra,Director,430128
1608928,Kahane Cooperman,Director,393949
1562429,Mehdi Idir,Director,434616
1186858,Grand Corps Malade,Director,434616
1759602,Sarah Borch-Jacobsen,Producer,399173
929403,Piti Jaturaphat,Director,13544
77752,John Cafiero,Director,71539
77752,John Cafiero,Producer,71539
62238,Jim Seibel,Producer,283378
1315018,Pedro Arantes,Director,214134
1270739,Tania Lamarca,Director,294161
1366461,Sérgio Bloch,Director,294161
1706418,Susana Garcia,Director,227970
1693737,Mayra Lucas,Producer,261461
1818114,Brad Cummings,Producer,345938
1721925,David-Jan Bijker,Producer,334939
1721926,Elbe Stevens,Producer,334939
1658143,Xavier de Lauzanne,Director,408550
117071,Kitaji Ishikawa,Director,37213
1783687,Benjamin Brant Bickham,Producer,405882
1362428,René Thévenet,Producer,105843
24777,Louis Duchesne,Producer,105843
148763,Oskar Santos,Director,366499
545399,Bryan Brewer,Director,445602
545399,Bryan Brewer,Producer,445602
1771714,Laura Greenman Heine,Producer,445602
1771713,Allie Rivera,Producer,445602
1773043,Erin Wile,Producer,26882
1582316,Phillip Escott,Director,384452
1582317,Craig Newman,Director,384452
1582316,Phillip Escott,Producer,384452
1741940,Sean Langton,Producer,384452
1582317,Craig Newman,Producer,384452
1741766,Cosmo Feilding-Mellen,Director,434336
1659232,Dale Armin Johnson,Producer,314095
1485406,J.D. Dillard,Director,347882
71300,Steve Wang,Producer,11795
544638,Miles Kahn,Director,66109
376187,Liz Plonka,Director,382474
1154122,Roberta Marques,Director,171597
36811,Nick Cannon,Director,271467
536506,Lynn Novick,Producer,140465
1112564,Sarah Botstein,Producer,140465
1112565,Karen Kenton,Producer,140465
1112566,Jean Lane,Producer,140465
1572932,Hassan Amini,Director,381347
1572933,Lawrence Elman,Producer,381347
1673199,Jonako Donley,Producer,367147
139351,Simon De Selva,Director,15473
1529413,Giulio Berruti,Director,42211
1146805,Enzo Gallo,Producer,42211
1064542,David Ryan Keith,Director,423536
1310363,Akira Nagai,Director,390930
1126318,Anca Damian,Producer,346758
238190,Vladimir Potapov,Director,53962
1115678,Brian Casentini,Producer,305470
1343887,Karlhans Reuss,Producer,173631
74208,Rolf Defrank,Producer,154718
1877196,Gerhard Freund,Producer,154718
1140109,Joey Klein,Director,381015
1140109,Joey Klein,Producer,381015
1492942,Nicole Hilliard-Forde,Producer,381015
1238599,Arvi Liimatainen,Producer,153073
1058623,Michael J.F. Scott,Producer,153073
3770,Juliane Lorenz,Producer,394385
1088162,Jano Williams,Director,74124
223531,Alix Delaporte,Director,56002
1324623,Ossama Mohammed,Director,272075
1324624,Wiam Bedirxan,Director,272075
1042452,Ben Lovett,Producer,296082
1359202,James Marcus Haney,Director,296082
1370984,Ty Johnson,Producer,296082
1759342,Sean Whitley,Director,442075
1201510,Antonio Zavala Kugler,Director,216919
1731915,Kitty Green,Director,430826
1731915,Kitty Green,Producer,430826
74117,Etienne Comar,Director,436334
1770590,Choi Hyun-Mok,Producer,387886
1770588,Kim Jung-Gon,Producer,387886
1636905,Julio Quintana,Director,402423
1636909,Marla Quintana,Producer,402423
71497,Barnet Bain,Director,410694
1178205,Stephan Schultze,Director,400014
40254,Peter Barsocchini,Director,387700
440414,Amy Schumer,Director,444513
1413757,Kevin Kane,Producer,444513
1552301,Kim Caramele,Producer,444513
145678,Patrick Ridremont,Director,150747
963100,Trey Haley,Director,323788
1532328,Carl Weber,Producer,323788
165459,Steve Previn,Director,103706
132097,Leslie Gilliat,Producer,273848
1362518,Matías Cruz,Director,291577
1362520,Franco Valsecchi,Producer,291577
